1400	41.0033	16.8721	Europe/Rome
1401	22.5834	88.0104	Asia/Kolkata
1402	42.1945	-71.8356	America/New_York
1403	22.2780	-80.5693	America/Havana
1404	45.6268	9.3245	Europe/Rome
1405	31.4395	34.3805	Asia/Gaza
1406	20.5200	85.6296	Asia/Kolkata
1407	-8.3831	-35.4525	America/Recife
1408	27.2446	-100.1323	America/Matamoros
1409	14.1706	120.9236	Asia/Manila
1410	25.4333	49.6333	Asia/Riyadh
1411	45.0935	7.5239	Europe/Rome
1412	19.2090	-101.7074	America/Mexico_City
1413	51.1493	-0.9747	Europe/London
1414	5.2863	-3.3040	Africa/Abidjan
1415	45.3471	11.8678	Europe/Rome
1416	39.7628	-86.3997	America/Indiana/Indianapolis
1417	-8.7075	-35.5306	America/Recife
1418	5.6561	-75.8788	America/Bogota
1419	-15.7472	-41.4600	America/Sao_Paulo
1420	-7.1583	-35.6300	America/Fortaleza
1421	48.5126	-122.6127	America/Los_Angeles
1422	41.0500	-0.1333	Europe/Madrid
1423	55.0443	9.4174	Europe/Copenhagen
1424	47.1899	20.0048	Europe/Budapest
1425	-29.4011	-51.9450	America/Sao_Paulo
1426	18.2025	-98.0486	America/Mexico_City
1427	25.3833	49.6667	Asia/Riyadh
1428	34.0097	-2.0324	Africa/Casablanca
1429	-1.0217	-46.6350	America/Belem
1430	46.9754	-123.8157	America/Los_Angeles
1431	19.6164	-99.1472	America/Mexico_City
1432	41.3512	41.3046	Europe/Istanbul
1433	32.0243	34.8063	Asia/Jerusalem
1434	13.3476	122.5195	Asia/Manila
1435	32.4856	35.2301	Asia/Hebron
1436	-25.4286	-48.7119	America/Sao_Paulo
1437	40.9527	39.9267	Europe/Istanbul
1438	10.5830	76.9344	Asia/Kolkata
1439	33.7385	36.6007	Asia/Damascus
1440	-32.2375	-53.0869	America/Sao_Paulo
1441	-13.5000	48.8667	Indian/Antananarivo
1442	38.2431	125.7800	Asia/Pyongyang
1443	18.4275	-67.1541	America/Puerto_Rico
1444	33.3761	52.3694	Asia/Tehran
1445	37.9649	23.6651	Europe/Athens
1446	-27.5322	153.2289	Australia/Brisbane
1447	32.0724	-84.2327	America/New_York
1448	52.6055	-1.9171	Europe/London
1449	35.3501	-80.2001	America/New_York
1450	-18.9667	47.7333	Indian/Antananarivo
1451	-18.7000	47.7833	Indian/Antananarivo
1452	24.1103	52.7306	Asia/Dubai
1453	42.1048	-70.9453	America/New_York
1454	8.9108	8.4065	Africa/Lagos
1455	29.9324	-95.3802	America/Chicago
1456	16.1160	74.2110	Asia/Kolkata
1457	37.0882	-8.2503	Europe/Lisbon
1458	41.3175	-81.3454	America/New_York
1459	45.3728	44.2206	Europe/Moscow
1460	38.9215	-77.0422	America/New_York
1461	47.6600	33.7137	Europe/Kiev
1462	40.2204	-74.0121	America/New_York
1463	42.2612	-71.4634	America/New_York
1464	26.3225	90.6853	Asia/Kolkata
1465	12.7617	76.0603	Asia/Kolkata
1466	39.5522	-8.9775	Europe/Lisbon
1467	46.3722	96.2583	Asia/Hovd
1468	26.2873	-98.3133	America/Chicago
1469	41.4598	-82.0196	America/New_York
1470	-18.3167	47.1167	Indian/Antananarivo
1471	35.0333	71.3581	Asia/Kabul
1472	-16.4611	-49.9617	America/Sao_Paulo
1473	5.1728	-72.5471	America/Bogota
1474	10.7470	125.0107	Asia/Manila
1475	14.3337	-89.7109	America/Guatemala
1476	39.5096	-76.1641	America/New_York
1477	47.4833	6.8534	Europe/Paris
1478	48.1229	14.8721	Europe/Vienna
1479	10.9625	8.3923	Africa/Lagos
1480	37.3661	-121.8272	America/Los_Angeles
1481	-27.3536	152.9685	Australia/Brisbane
1482	32.9618	-96.8292	America/Chicago
1483	20.7014	-103.9746	America/Mexico_City
1484	47.3925	8.0442	Europe/Zurich
1485	59.1581	57.5695	Asia/Yekaterinburg
1486	39.9208	40.6950	Europe/Istanbul
1487	53.0150	13.9992	Europe/Berlin
1488	39.4000	-0.4167	Europe/Madrid
1489	6.5955	2.9418	Africa/Lagos
1490	34.0361	-117.9912	America/Los_Angeles
1491	37.2248	-3.6869	Europe/Madrid
1492	-23.5053	-47.6142	America/Sao_Paulo
1493	25.7342	74.3328	Asia/Kolkata
1494	16.9638	-99.0962	America/Mexico_City
1495	49.3856	11.3573	Europe/Berlin
1496	41.5819	2.5494	Europe/Madrid
1497	12.3500	29.2500	Africa/Khartoum
1498	52.4355	13.5482	Europe/Berlin
1499	22.8052	-82.5839	America/Havana
