200	40.9285	14.2020	Europe/Rome
201	38.9667	-0.1833	Europe/Madrid
202	-8.3667	114.1500	Asia/Jakarta
203	-7.3908	112.7267	Asia/Jakarta
204	8.5674	-10.1336	Africa/Conakry
205	15.3072	120.9464	Asia/Manila
206	33.4353	-112.3582	America/Phoenix
207	-33.0094	-58.5172	America/Argentina/Cordoba
208	54.9621	-1.6017	Europe/London
209	41.5934	-87.3464	America/Chicago
210	51.5708	6.9859	Europe/Berlin
211	14.8333	120.8833	Asia/Manila
212	23.0964	109.6092	Asia/Shanghai
213	60.6745	17.1417	Europe/Stockholm
214	14.1509	79.8521	Asia/Kolkata
215	-33.0302	-60.6405	America/Argentina/Cordoba
216	35.2621	-81.1873	America/New_York
217	50.5873	8.6755	Europe/Berlin
218	32.2660	111.6348	Asia/Shanghai
219	37.0738	14.2404	Europe/Rome
220	5.2118	-3.7388	Africa/Abidjan
221	28.2886	117.2133	Asia/Shanghai
222	50.7833	121.5167	Asia/Shanghai
223	-7.1539	112.6561	Asia/Jakarta
224	16.1690	74.8239	Asia/Kolkata
225	-39.0333	-67.5833	America/Argentina/Salta
226	44.1519	43.4697	Europe/Moscow
227	36.4556	127.1247	Asia/Seoul
228	21.0186	-101.2591	America/Mexico_City
229	52.0167	4.7083	Europe/Amsterdam
230	51.2354	-0.5743	Europe/London
231	30.3674	-89.0928	America/Chicago
232	10.0834	-67.7780	America/Caracas
233	25.5675	-108.4676	America/Mazatlan
234	60.0359	30.4052	Europe/Moscow
235	23.3934	110.0744	Asia/Shanghai
236	40.4309	29.1597	Europe/Istanbul
237	50.7951	-1.1290	Europe/London
238	41.1167	123.4500	Asia/Shanghai
239	53.2724	-9.0510	Europe/Dublin
240	52.5348	17.5826	Europe/Warsaw
241	-29.1399	-59.2634	America/Argentina/Cordoba
242	22.7961	-82.5067	America/Havana
243	33.2541	73.3043	Asia/Karachi
244	43.8866	25.9627	Europe/Bucharest
245	22.8373	-82.0264	America/Havana
246	-25.6169	27.9947	Africa/Johannesburg
247	51.6636	16.0845	Europe/Warsaw
248	-0.4527	39.6460	Africa/Nairobi
249	39.1626	-76.6247	America/New_York
250	41.9936	12.7224	Europe/Rome
251	39.1434	-77.2014	America/New_York
252	26.6998	89.0256	Asia/Kolkata
253	42.8747	25.3342	Europe/Sofia
254	-7.7956	110.3264	Asia/Jakarta
255	48.0621	39.9355	Europe/Moscow
256	25.4014	88.5298	Asia/Kolkata
257	26.3594	127.8674	Asia/Tokyo
258	-11.7292	-49.0686	America/Araguaina
259	51.0910	6.5827	Europe/Berlin
260	34.8526	-82.3940	America/New_York
261	28.0044	69.3157	Asia/Karachi
262	25.4587	-108.0773	America/Mazatlan
263	26.4673	84.4404	Asia/Kolkata
264	30.6327	-97.6772	America/Chicago
265	50.9650	5.5008	Europe/Brussels
266	52.6083	1.7305	Europe/London
267	52.4137	9.5899	Europe/Berlin
268	-7.7697	110.2939	Asia/Jakarta
269	-32.2522	24.5308	Africa/Johannesburg
270	55.6111	40.6519	Europe/Moscow
271	39.6417	-0.2389	Europe/Madrid
272	-8.2011	-35.5647	America/Recife
273	6.7697	47.4308	Africa/Mogadishu
274	42.7630	11.1094	Europe/Rome
275	41.6080	2.2877	Europe/Madrid
276	33.8884	-118.3090	America/Los_Angeles
277	39.0639	-108.5507	America/Denver
278	31.5605	118.4815	Asia/Shanghai
279	24.1862	86.3088	Asia/Kolkata
280	42.3566	-3.6732	Europe/Madrid
281	47.5002	-111.3008	America/Denver
282	29.7800	77.2635	Asia/Kolkata
283	38.0167	23.7500	Europe/Athens
284	47.9147	123.5031	Asia/Shanghai
285	28.0784	80.4705	Asia/Kolkata
286	-14.2233	-42.7814	America/Bahia
287	42.6283	20.8939	Europe/Belgrade
288	48.7035	9.6521	Europe/Berlin
289	51.1552	14.9885	Europe/Berlin
290	34.2257	-3.3536	Africa/Casablanca
291	11.4550	77.4422	Asia/Kolkata
292	33.6697	118.1889	Asia/Shanghai
293	8.4021	48.4828	Africa/Mogadishu
294	-35.6566	-63.7568	America/Argentina/Salta
295	47.9253	-97.0328	America/Chicago
296	34.0175	119.1886	Asia/Shanghai
297	40.7032	29.8722	Europe/Istanbul
298	29.1378	76.7025	Asia/Kolkata
299	16.2350	77.7956	Asia/Kolkata
