Evandale	Northern Midlands, Tasmania	10604271	9	1303	-41.56858	147.25271
Evandale	Norwood Payneham St Peters, South Australia	9099686	9	1351	-34.90552	138.63542
Evans	Columbia County, Georgia	119498	8	29011	33.53375	-82.13067
Evans	Weld County, Colorado	112447	8	21383	40.37637	-104.69219
Evans City	Butler County, Pennsylvania	188393	8	1773	40.76923	-80.06284
Evans Head	Richmond Valley, New South Wales	6069861	9	3320	-29.11777	153.43072
Evansdale	Black Hawk County, Iowa	128361	8	4812	42.46915	-92.28102
Evanston	Cook County, Illinois	123419	8	75527	42.04114	-87.69006
Evanston	Gawler, South Australia	6679068	9	2245	-34.61657	138.73369
Evanston	Uinta County, Wyoming	252316	8	12133	41.26828	-110.96324
Evanston Gardens	Gawler, South Australia	6678743	9	1832	-34.62323	138.72166
Evanston Park	Gawler, South Australia	6678708	9	4184	-34.62284	138.74123
Evansville	Natrona County, Wyoming	252228	8	2931	42.85997	-106.26836
Evansville	Rock County, Wisconsin	251999	8	5228	42.78028	-89.29928
Evansville	Vanderburgh County, Indiana	127319	8	119943	37.97476	-87.55585
Evart	Osceola County, Michigan	134835	8	1861	43.90058	-85.2581
Evatt	Australian Capital Territory	6243890	9	5187	-35.21191	149.06891
Evaux-les-Bains	Creuse, Nouvelle-Aquitaine	118582	8	1592	46.17475	2.48546
Evciler	Afyonkarahisar	1263746	6	4902	38.04139	29.88667
Eveleth	Saint Louis County, Minnesota	136653	8	3673	47.46243	-92.53991
Even Yehuda	Central District	1395619	8	13826	32.26959	34.88759
Evendale	Hamilton County, Ohio	182232	8	2767	39.25617	-84.418
Evenos	Var, Provence-Alpes-Cote d'Azur	163059	8	2062	43.16365	5.84628
Everard Park	Unley, South Australia	9099236	9	1060	-34.95196	138.57481
Everbeek	Provincie Oost-Vlaanderen, Flanders	2498405	9	2124	50.7626	3.80852
Everberg	Provincie Vlaams-Brabant, Flanders	3479625	9	4064	50.87685	4.56983
Evercreech	Somerset, England	2926513	10	1845	51.14806	-2.50556
Everdingen	Vijfheerenlanden, Utrecht	271744	10	1200	51.965	5.15556
Evere	Bruxelles-Capitale, Brussels Capital	60144	8	41667	50.87441	4.39905
Everett	Bedford County, Pennsylvania	188609	8	1759	40.01147	-78.37335
Everett	Middlesex County, Massachusetts	1842139	8	46050	42.40843	-71.05366
Everett	Snohomish County, Washington	237659	8	108010	47.97898	-122.20208
Evergem	Provincie Oost-Vlaanderen, Flanders	1373256	8	31615	51.11306	3.70976
Evergem	Provincie Oost-Vlaanderen, Flanders	8834428	9	31615	51.11306	3.70976
Evergreen	Conecuh County, Alabama	7442087	8	3774	31.4335	-86.95692
Evergreen Park	Cook County, Illinois	122050	8	19841	41.72059	-87.70172
Everman	Tarrant County, Texas	6571635	8	6352	32.63097	-97.28918
Eversholt	Central Bedfordshire, England	4061931	10	420	51.98702	-0.55983
Eversley	Hampshire, England	3740423	10	2600	51.35387	-0.88888
Everson	Whatcom County, Washington	237432	8	2600	48.92012	-122.34266
Everswinkel	Regierungsbezirk Muenster, North Rhine-Westphalia	152294	8	9576	51.92595	7.8469
Everton	Central Bedfordshire, England	4077944	10	523	52.14581	-0.24616
Everton Hills	Moreton Bay, Queensland	11677720	9	5833	-27.38909	152.97126
Everton Park	Brisbane, Queensland	11677718	9	8751	-27.40732	152.9884
Evesbatch	Herefordshire, England	6303957	10	0	52.13333	-2.45
Evesham	Worcestershire, England	1875207	10	23576	52.09237	-1.94887
Evessen	Lower Saxony	1432635	8	1422	52.18888	10.71081
Evian-les-Bains	Haute-Savoie, Auvergne-Rhone-Alpes	105749	8	8207	46.40111	6.58793
Evijaervi	Jaerviseutu, South Ostrobothnia	1855917	8	2878	63.36667	23.48333
Evilard	Biel/Bienne District, Bern	1682437	8	2328	47.15046	7.23895
Evin-Malmaison	Pas-de-Calais, Hauts-de-France	1156167	8	4805	50.43923	3.03139
Evinayong	Centro Sur	12718869	6	8462	1.43677	10.55124
Eving	Regierungsbezirk Arnsberg, North Rhine-Westphalia	10086670	9	38687	51.55177	7.48087
Evionnaz	Martigny District, Valais	1685302	8	1001	46.18096	7.02232
Evires	Haute-Savoie, Auvergne-Rhone-Alpes	75205	9	1304	46.03783	6.22453
Evodoula	Centre	3822995	8	1521	4.08333	11.2
Evolene	Herens District, Valais	1685303	8	1557	46.11422	7.49407
Evora	Evora	5402589	7	55620	38.56667	-7.9
Evran	Cotes-d'Armor, Brittany	381044	8	1561	48.38211	-1.98133
Evrecy	Calvados, Normandy	172070	8	1365	49.09904	-0.50421
Evren	Ankara	1713914	6	0	39.02402	33.80626
Evreux	Eure, Normandy	3340453	7	57795	49.02414	1.15082
Evreux	Eure, Normandy	543082	8	57795	49.02414	1.15082
Evron	Mayenne, Pays de la Loire	393617	9	7808	48.15587	-0.40242
Evron	Mayenne, Pays de la Loire	9165839	8	7808	48.15587	-0.40242
Evry	Essonne, Ile-de-France	90335	9	51900	48.6328	2.44049
