Vrable	Okres Nitra, Nitriansky kraj	2210121	10	8567	48.24371	18.30846
Vrable	Okres Nitra, Nitriansky kraj	2210165	9	8567	48.24371	18.30846
Vracov	Okres Hodonin, South Moravian	428420	10	4491	48.97523	17.211
Vracov	Okres Hodonin, South Moravian	441134	8	4491	48.97523	17.211
Vrane nad Vltavou	Okres Praha-zapad, Central Bohemia	435246	10	1922	49.93585	14.37706
Vrane nad Vltavou	Okres Praha-zapad, Central Bohemia	442234	8	1922	49.93585	14.37706
Vranestica	Kichevo	6428717	8	1265	41.44496	21.02683
Vrani	Comuna Vrani, Caras-Severin	11485021	8	1215	45.03833	21.4925
Vranje	Pcinja, Central Serbia	6656274	9	56199	42.55139	21.90028
Vranjic	Solin, Split-Dalmatia	2827074	8	1110	43.53333	16.46667
Vranov nad Toplou	Okres Vranov nad Toplou, Presovsky kraj	2322323	10	23246	48.88836	21.68479
Vranov nad Toplou	Okres Vranov nad Toplou, Presovsky kraj	2322338	9	23246	48.88836	21.68479
Vranovice	Okres Brno-venkov, South Moravian	441219	8	2460	48.966	16.6066
Vransko	Vransko	1675889	8	808	46.24389	14.95139
Vrapciste	Vrapchishte	6893310	8	8652	41.83439	20.88563
Vrasene	Provincie Oost-Vlaanderen, Flanders	3372867	9	4097	51.22098	4.19094
Vrata	Comuna Vrata, Mehedinti	9714873	8	1928	44.19197	22.84928
Vratimov	Okres Ostrava-mesto, Moravskoslezsky	433113	10	6378	49.76995	18.31015
Vratimov	Okres Ostrava-mesto, Moravskoslezsky	437340	8	6378	49.76995	18.31015
Vratnica	Jegunovce	6936384	8	3678	42.14333	21.11694
Vratsa	Obshtina Vratsa, Vratsa	1922257	7	64941	43.21	23.5625
Vrbas	South Backa, Vojvodina	9217426	9	25907	45.57139	19.64083
Vrbatky	Okres Prostejov, Olomoucky	433338	10	1562	49.50805	17.19994
Vrbatky	Okres Prostejov, Olomoucky	438301	8	1562	49.50805	17.19994
Vrbice	Okres Breclav, South Moravian	436883	8	1050	48.91508	16.89779
Vrbno pod Pradedem	Okres Bruntal, Moravskoslezsky	430980	10	6072	50.12095	17.38316
Vrbno pod Pradedem	Okres Bruntal, Moravskoslezsky	437806	8	6072	50.12095	17.38316
Vrbov	Okres Kezmarok, Presovsky kraj	2275485	10	1455	49.08764	20.4253
Vrbov	Okres Kezmarok, Presovsky kraj	2275496	9	1455	49.08764	20.4253
Vrbove	Okres Piestany, Trnava	2204212	10	5947	48.61973	17.7226
Vrbove	Okres Piestany, Trnava	2204233	9	5947	48.61973	17.7226
Vrbovec	Okres Znojmo, South Moravian	435842	10	1103	48.79978	16.10061
Vrbovec	Okres Znojmo, South Moravian	438841	8	1103	48.79978	16.10061
Vrchlabi	Okres Trutnov, Kralovehradecky kraj	430188	10	12898	50.62697	15.60937
Vrchlabi	Okres Trutnov, Kralovehradecky kraj	440100	8	12898	50.62697	15.60937
Vrdnik	Srem, Vojvodina	9770327	9	3704	45.12174	19.79227
Vrdy	Okres Kutna Hora, Central Bohemia	436070	10	2953	49.92153	15.47243
Vrdy	Okres Kutna Hora, Central Bohemia	441835	8	2953	49.92153	15.47243
Vred	North, Hauts-de-France	56255	8	1478	50.39455	3.23029
Vreden	Regierungsbezirk Muenster, North Rhine-Westphalia	162864	8	22412	52.03792	6.828
Vrees	Lower Saxony	2007768	8	1577	52.88333	7.76667
Vremde	Provincie Antwerpen, Flanders	76300	9	2592	51.17535	4.52321
Vreren	Provincie Limburg, Flanders	10541215	9	2143	50.75168	5.49588
Vreshtas	Rrethi i Korces, Korce	1252580	8	0	40.79694	20.77694
Vrginmost	Opcina Gvozd, Sisacko-Moslavacka	12256001	8	1095	45.35305	15.86563
Vrhnika	Vrhnika	1675849	8	8413	45.9635	14.29484
Vries	Gemeente Tynaarlo, Drenthe	2675885	10	3915	53.07417	6.57778
Vriezenveen	Gemeente Twenterand, Overijssel	2701146	10	12310	52.40833	6.62222
Vrigne-aux-Bois	Ardennes, Grand Est	153932	9	3645	49.73716	4.85567
Vrnjacka Banja	Raska, Central Serbia	8050898	9	10207	43.62725	20.89634
Vroenhoven	Provincie Limburg, Flanders	10519365	9	1584	50.82614	5.63995
Vroomshoop	Gemeente Twenterand, Overijssel	2700878	10	8480	52.46083	6.56528
Vroutek	Okres Louny, Ustecky kraj	425903	10	1898	50.17999	13.37986
Vroutek	Okres Louny, Ustecky kraj	439323	8	1898	50.17999	13.37986
Vrsac	South Banat, Vojvodina	9815000	9	36300	45.11667	21.30361
Vrsi	Vrsi, Zadarska	7480072	8	1515	44.26472	15.2325
Vrutky	Okres Martin, Zilinsky kraj	2183310	9	7762	49.11328	18.91714
Vrutky	Okres Martin, Zilinsky kraj	2228480	10	7762	49.11328	18.91714
Vrutok	Gostivar	6450906	8	5999	41.76861	20.83917
