O Incio	Provincia de Lugo, Galicia	12613383	9	2317	42.63333	-7.35
O Incio	Provincia de Lugo, Galicia	340418	8	2317	42.63333	-7.35
Oia	Oliveira do Bairro, Aveiro	6022043	8	7118	40.54264	-8.53856
Oia	Provincia de Pontevedra, Galicia	12649784	9	0	42	-8.86667
Oia	Provincia de Pontevedra, Galicia	12689085	9	0	42	-8.86667
Oia	Provincia de Pontevedra, Galicia	341744	8	0	42	-8.86667
Oiba	Oiba, Santander	1315459	6	3959	6.26387	-73.29876
Oicata	Oicata, Boyaca	1344425	6	327	5.59548	-73.3082
Oignies	Pas-de-Calais, Hauts-de-France	178363	8	10609	50.46331	2.99376
Oil City	Venango County, Pennsylvania	187833	8	10137	41.43395	-79.70644
Oildale	Kern County, California	13268442	8	32684	35.41968	-119.01955
Oilton	Creek County, Oklahoma	184338	8	1015	36.08451	-96.58363
Oinacu	Comuna Oinacu, Giurgiu	11544685	8	3892	43.95	26.01667
Oinville-sur-Montcient	Yvelines, Ile-de-France	555802	8	1183	49.02722	1.84928
Oirlo	Gemeente Venray, Limburg	1492055	10	1230	51.51167	6.0375
Oirsbeek	Beekdaelen, Limburg	1422098	10	3600	50.95083	5.90833
Oirschot	Gemeente Oirschot, North Brabant	1576131	10	10393	51.505	5.31389
Oirschot	Gemeente Oirschot, North Brabant	299714	8	10393	51.505	5.31389
Oisemont	Somme, Hauts-de-France	1268207	8	1328	49.95587	1.76703
Oishida	Kitamurayama-gun, Yamagata	4134828	7	6945	38.59696	140.37404
Oisquercq	Province du Brabant Wallon, Wallonia	3415699	9	1894	50.67015	4.21984
Oisseau	Mayenne, Pays de la Loire	1125425	8	1094	48.35674	-0.67148
Oissel	Seine-Maritime, Normandy	104117	8	11495	49.33309	1.09413
Oissery	Seine-et-Marne, Ile-de-France	955091	8	2247	49.07047	2.81819
Oisterwijk	Gemeente Oisterwijk, North Brabant	274487	10	25980	51.57917	5.18889
Oisterwijk	Gemeente Oisterwijk, North Brabant	299343	8	25980	51.57917	5.18889
Oisy-le-Verger	Pas-de-Calais, Hauts-de-France	1194102	8	1292	50.25047	3.1233
Oisy-le-Verger	Pas-de-Calais, Hauts-de-France	53464	8	1292	50.25047	3.1233
Oita	Oita-shi, Oita	4004862	7	477715	33.23333	131.6
Oitz	Provincia de Navarra, Navarre	340955	8	130	43.11667	-1.68333
